titulo|tipo|categoria|marca|modelo|año|kilometraje_km|precio|precio_etiqueta|tipo_transmision|caja|detalle|tags|ubicacion|url_auto
Honda Pilot 2020|usado|camionetas-suv|Honda|Pilot|2020.0|36000.0|24900.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
36,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/honda-pilot-2020-1844823
Mitsubishi Montero Sport 2016|usado|camionetas-suv|Mitsubishi|Montero Sport|2016.0|67500.0|32900.0|$30K - $40K|Mecánica||"Diesel|Mecánica
Kilometraje:
67,500 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/mitsubishi-montero-sport-2016-1847572
Kia Seltos 2022|usado|camionetas-suv|Kia|Seltos|2022.0|57000.0|17800.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
57,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/kia-seltos-2022-1846707
Volkswagen T-Cross 2020|usado|camionetas-suv|Volkswagen|T-Cross|2020.0|26500.0|18000.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
26,500 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/volkswagen-t-cross-2020-1848221
Honda Cr-V 2020|usado|camionetas-suv|Honda|Cr-V|2020.0|43000.0|22500.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
43,000 Kms
Nazca, Ica"||Nazca, Ica|https://neoauto.com/auto/usado/honda-cr-v-2020-1846286
Mazda Cx-30 2020|usado|camionetas-suv|Mazda|Cx-30|2020.0|42500.0|18300.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
42,500 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/mazda-cx-30-2020-1845646
Kia Sportage 2013|usado|camionetas-suv|Kia|Sportage|2013.0|62000.0|13990.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
62,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/kia-sportage-2013-1846693
Suzuki Grand Vitara 2013|usado|camionetas-suv|Suzuki|Grand Vitara|2013.0|34236.0|11700.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
34,236 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/suzuki-grand-vitara-2013-1846047
Changan Cs55 2024|usado|camionetas-suv|Changan|Cs55|2024.0|2000.0|18900.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
2,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/changan-cs55-2024-1845844
Subaru Forester 2015|usado|camionetas-suv|Subaru|Forester|2015.0|112000.0|14200.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
112,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/subaru-forester-2015-1848081
Volkswagen Tiguan Allspace 2021|usado|camionetas-suv|Volkswagen|Tiguan Allspace|2021.0|39000.0|26800.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
39,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/volkswagen-tiguan-allspace-2021-1846268
Nissan Pathfinder 2015|usado|camionetas-suv|Nissan|Pathfinder|2015.0|88000.0|16990.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
88,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/nissan-pathfinder-2015-1846081
Toyota Fortuner 2020|usado|camionetas-suv|Toyota|Fortuner|2020.0|41500.0|132000.0|$40K a más|Automática||"Gasolina|Automática
Kilometraje:
41,500 Kms
Huancayo, Junin"||Huancayo, Junin|https://neoauto.com/auto/usado/toyota-fortuner-2020-1844716
Hyundai Tucson 2023|usado|camionetas-suv|Hyundai|Tucson|2023.0|22000.0|33500.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
22,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/hyundai-tucson-2023-1847674
Chevrolet Tracker 2021|usado|camionetas-suv|Chevrolet|Tracker|2021.0|20000.0|15300.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
20,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/chevrolet-tracker-2021-1844756
Hyundai Santa Fe 2013|usado|camionetas-suv|Hyundai|Santa Fe|2013.0|98000.0|14500.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
98,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/hyundai-santa-fe-2013-1710176
Great Wall Haval H3 2014|usado|camionetas-suv|Great Wall|Haval H3|2014.0|250000.0|8500.0|$5K - $10K|Mecánica||"Dual|Mecánica
Kilometraje:
250,000 Kms
Ilo, Moquegua"||Ilo, Moquegua|https://neoauto.com/auto/usado/great-wall-haval-h3-2014-1844809
Jac S3 2020|usado|camionetas-suv|JAC|S3|2020.0|85000.0|10000.0|$5K - $10K|Mecánica||"Gasolina|Mecánica
Kilometraje:
85,000 Kms
Huancayo, Junin"||Huancayo, Junin|https://neoauto.com/auto/usado/jac-s3-2020-1844997
Mitsubishi Asx 2019|usado|camionetas-suv|Mitsubishi|Asx|2019.0|43000.0|16000.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
43,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/mitsubishi-asx-2019-1845365
Subaru Xv 2012|usado|camionetas-suv|Subaru|Xv|2012.0|103000.0|11000.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
103,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/subaru-xv-2012-1845536
Volvo Xc-60 2015|usado|camionetas-suv|Volvo|Xc-60|2015.0|75000.0|18900.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
75,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/volvo-xc-60-2015-1844793
Dfsk Glory 580 2019|usado|camionetas-suv|DFSK|Glory 580|2019.0|80000.0|10990.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
80,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/dfsk-glory-580-2019-1846472
Jeep Liberty Sport 2011|usado|camionetas-suv|Jeep|Liberty Sport|2011.0|110560.0|11500.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
110,560 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/jeep-liberty-sport-2011-1846332
Mitsubishi Montero Sport 2019|usado|camionetas-suv|Mitsubishi|Montero Sport|2019.0|52193.0|31500.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
52,193 Kms
Arequipa, Arequipa"||Arequipa, Arequipa|https://neoauto.com/auto/usado/mitsubishi-montero-sport-2019-1846167
Suzuki New Vitara 2021|usado|camionetas-suv|Suzuki|New Vitara|2021.0|48000.0|17500.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
48,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/suzuki-new-vitara-2021-1846873
Kia Sportage 2009|usado|camionetas-suv|Kia|Sportage|2009.0|243000.0|8200.0|$5K - $10K|Automática|Secuencial|"Dual|Automática - Secuencial
Kilometraje:
243,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/kia-sportage-2009-1813485
Volkswagen T-Cross 2021|usado|camionetas-suv|Volkswagen|T-Cross|2021.0|42000.0|18000.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
42,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/volkswagen-t-cross-2021-1845950
Kia Sportage 2016|usado|camionetas-suv|Kia|Sportage|2016.0|92000.0|15900.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
92,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/kia-sportage-2016-1847812
Chevrolet Tracker 2024|usado|camionetas-suv|Chevrolet|Tracker|2024.0|23000.0|19000.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
23,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/chevrolet-tracker-2024-1845955
Mazda Cx-5 2017|usado|camionetas-suv|Mazda|Cx-5|2017.0|56000.0|15000.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
56,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/mazda-cx-5-2017-1845562
Toyota Rav4 2021|usado|camionetas-suv|Toyota|Rav4|2021.0|30000.0|9000.0|$5K - $10K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
30,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/toyota-rav4-2021-1848386
Nissan X-Trail 2016|usado|camionetas-suv|Nissan|X-Trail|2016.0|74800.0|16900.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
74,800 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/nissan-x-trail-2016-1845106
Audi Q7 2022|usado|camionetas-suv|Audi|Q7|2022.0|45000.0|63000.0|$40K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
45,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/audi-q7-2022-1847981
Volkswagen T-Cross 2022|usado|camionetas-suv|Volkswagen|T-Cross|2022.0|28500.0|18500.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
28,500 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/volkswagen-t-cross-2022-1845535
Renault Stepway 2012|usado|camionetas-suv|Renault|Stepway|2012.0|99000.0|26000.0|$20K - $30K|Mecánica||"Dual|Mecánica
Kilometraje:
99,000 Kms
Trujillo, La Libertad"||Trujillo, La Libertad|https://neoauto.com/auto/usado/renault-stepway-2012-1848209
Mitsubishi Outlander 2025|usado|camionetas-suv|Mitsubishi|Outlander|2025.0|6000.0|35990.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
6,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/mitsubishi-outlander-2025-1829686
Mitsubishi Montero Sport 2021|usado|camionetas-suv|Mitsubishi|Montero Sport|2021.0|75000.0|38000.0|$30K - $40K|Automática|Secuencial|"Diesel|Automática - Secuencial
Kilometraje:
75,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/mitsubishi-montero-sport-2021-1847613
Nissan X-Trail 2013|usado|camionetas-suv|Nissan|X-Trail|2013.0|120000.0|12000.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
120,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/nissan-x-trail-2013-1845440
Mercedes Benz Gle 43 Amg 2017|usado|camionetas-suv|Mercedes Benz|Gle 43 Amg|2017.0|86000.0|45000.0|$40K a más|Automática||"Gasolina|Automática
Kilometraje:
86,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/mercedes-benz-gle-43-amg-2017-1845823
Hyundai Tucson 2019|usado|camionetas-suv|Hyundai|Tucson|2019.0|32000.0|20000.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
32,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/hyundai-tucson-2019-1845500
Honda Cr-V 2013|usado|camionetas-suv|Honda|Cr-V|2013.0|145400.0|13000.0|$10K - $20K|Automática||"Dual|Automática
Kilometraje:
145,400 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/honda-cr-v-2013-1847369
Mitsubishi Outlander 2025|usado|camionetas-suv|Mitsubishi|Outlander|2025.0|2980.0|34200.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
2,980 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/mitsubishi-outlander-2025-1847839
Ford Explorer 2017|usado|camionetas-suv|Ford|Explorer|2017.0|96000.0|20500.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
96,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/ford-explorer-2017-1846060
Jeep Grand Cherokee Laredo 2012|usado|camionetas-suv|Jeep|Grand Cherokee Laredo|2012.0|83000.0|15100.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
83,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/jeep-grand-cherokee-laredo-2012-1848295
Mercedes Benz Gla 200 2018|usado|camionetas-suv|Mercedes Benz|Gla 200|2018.0|23000.0|24500.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
23,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/mercedes-benz-gla-200-2018-1848108
Land Rover Discovery Sport 2015|usado|camionetas-suv|Land Rover|Discovery Sport|2015.0|75500.0|16800.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
75,500 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/land-rover-discovery-sport-2015-1848073
Jeep Cherokee 2014|usado|camionetas-suv|Jeep|Cherokee|2014.0|51.0|12800.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
51 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/jeep-cherokee-2014-1845376
Ford Explorer 2019|usado|camionetas-suv|Ford|Explorer|2019.0|70.0|28500.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
70 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/ford-explorer-2019-1848365
Volkswagen Crossfox 2017|usado|camionetas-suv|Volkswagen|Crossfox|2017.0|71600.0|10200.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
71,600 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/volkswagen-crossfox-2017-1845429
Volvo Xc-60 2016|usado|camionetas-suv|Volvo|Xc-60|2016.0|118000.0|25000.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
118,000 Kms
Chiclayo, Lambayeque"||Chiclayo, Lambayeque|https://neoauto.com/auto/usado/volvo-xc-60-2016-1848091
Toyota Rav4 2014|usado|camionetas-suv|Toyota|Rav4|2014.0|120000.0|15900.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
120,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/toyota-rav4-2014-1846980
Hyundai Tucson 2020|usado|camionetas-suv|Hyundai|Tucson|2020.0|41900.0|20000.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
41,900 Kms
Arequipa, Arequipa"||Arequipa, Arequipa|https://neoauto.com/auto/usado/hyundai-tucson-2020-1847152
Nissan Qashqai 2015|usado|camionetas-suv|Nissan|Qashqai|2015.0|73000.0|12100.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
73,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/nissan-qashqai-2015-1844721
Suzuki New Vitara 2023|usado|camionetas-suv|Suzuki|New Vitara|2023.0|35000.0|16000.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
35,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/suzuki-new-vitara-2023-1845602
Toyota Raize 2024|usado|camionetas-suv|Toyota|Raize|2024.0|50000.0|15000.0|$10K - $20K|Automática|Secuencial|"Gasolina-Híbrido|Automática - Secuencial
Kilometraje:
50,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/toyota-raize-2024-1845836
Subaru Xv 2020|usado|camionetas-suv|Subaru|Xv|2020.0|45000.0|19500.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
45,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/subaru-xv-2020-1845189
Renault Koleos 2015|usado|camionetas-suv|Renault|Koleos|2015.0|87000.0|13000.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
87,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/renault-koleos-2015-1844785
Nissan X-Trail 2009|usado|camionetas-suv|Nissan|X-Trail|2009.0|120000.0|9850.0|$5K - $10K|Automática||"Gasolina|Automática
Kilometraje:
120,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/nissan-x-trail-2009-1847462
Jetour X70 2024|usado|camionetas-suv|Jetour|X70|2024.0|180.0|15900.0|$10K - $20K|Mecánica||"Dual|Mecánica
Kilometraje:
180 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/jetour-x70-2024-1848159
Subaru Xv 2018|usado|camionetas-suv|Subaru|Xv|2018.0|79000.0|15900.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
79,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/subaru-xv-2018-1848011
Subaru Xv 2018|usado|camionetas-suv|Subaru|Xv|2018.0|92500.0|16000.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
92,500 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/subaru-xv-2018-1847755
Geely Coolray 2025|usado|camionetas-suv|Geely|Coolray|2025.0|6700.0|17400.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
6,700 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/geely-coolray-2025-1845545
Dongfeng Ax7 2019|usado|camionetas-suv|Dongfeng|Ax7|2019.0|108000.0|9000.0|$5K - $10K|Automática||"Gas GNV|Automática
Kilometraje:
108,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/dongfeng-ax7-2019-1824602
Haval Jolion 2022|usado|camionetas-suv|Haval|Jolion|2022.0|30000.0|14000.0|$10K - $20K|Mecánica||"Dual|Mecánica
Kilometraje:
30,000 Kms
Chachapoyas, Amazonas"||Chachapoyas, Amazonas|https://neoauto.com/auto/usado/haval-jolion-2022-1847645
Bmw X5 30d 2009|usado|camionetas-suv|BMW|X5 30d|2009.0|195000.0|15500.0|$10K - $20K|Automática||"Diesel|Automática
Kilometraje:
195,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/bmw-x5-30d-2009-1847752
Toyota Rav4 2011|usado|camionetas-suv|Toyota|Rav4|2011.0|111000.0|13000.0|$10K - $20K|Automática||"Dual|Automática
Kilometraje:
111,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/toyota-rav4-2011-1847628
Jac S3 2020|usado|camionetas-suv|JAC|S3|2020.0|101000.0|10000.0|$5K - $10K|Automática||"Dual|Automática
Kilometraje:
101,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/jac-s3-2020-1848130
Changan Cs55 2022|usado|camionetas-suv|Changan|Cs55|2022.0|16000.0|16500.0|$10K - $20K|Automática||"Gasolina-Híbrido|Automática
Kilometraje:
16,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/changan-cs55-2022-1847142
Volkswagen Tiguan Allspace 2022|usado|camionetas-suv|Volkswagen|Tiguan Allspace|2022.0|30000.0|32500.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
30,000 Kms
Arequipa, Arequipa"||Arequipa, Arequipa|https://neoauto.com/auto/usado/volkswagen-tiguan-allspace-2022-1845909
Volkswagen Tiguan Allspace 2019|usado|camionetas-suv|Volkswagen|Tiguan Allspace|2019.0|70000.0|18200.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
70,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/volkswagen-tiguan-allspace-2019-1846993
Suzuki Grand Nomade 2018|usado|camionetas-suv|Suzuki|Grand Nomade|2018.0|59000.0|16600.0|$10K - $20K|Automática||"Gas GNV|Automática
Kilometraje:
59,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/suzuki-grand-nomade-2018-1847228
Volkswagen Tiguan Allspace 2021|usado|camionetas-suv|Volkswagen|Tiguan Allspace|2021.0|59000.0|19500.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
59,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/volkswagen-tiguan-allspace-2021-1847789
Mazda Cx-30 2022|usado|camionetas-suv|Mazda|Cx-30|2022.0|49600.0|21500.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
49,600 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/mazda-cx-30-2022-1847545
Suzuki Grand Nomade 2014|usado|camionetas-suv|Suzuki|Grand Nomade|2014.0|80000.0|13500.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
80,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/suzuki-grand-nomade-2014-1844744
Mazda Cx-30 2024|usado|camionetas-suv|Mazda|Cx-30|2024.0|36000.0|22800.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
36,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/mazda-cx-30-2024-1846449
Nissan X-Trail 2009|usado|camionetas-suv|Nissan|X-Trail|2009.0|110520.0|7800.0|$5K - $10K|Mecánica||"Gasolina|Mecánica
Kilometraje:
110,520 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/nissan-x-trail-2009-1847675
Mitsubishi Outlander 2015|usado|camionetas-suv|Mitsubishi|Outlander|2015.0|116000.0|13500.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
116,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/mitsubishi-outlander-2015-1848393
Nissan X-Trail 2012|usado|camionetas-suv|Nissan|X-Trail|2012.0|145000.0|13600.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
145,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/nissan-x-trail-2012-1846276
Subaru Xv 2012|usado|camionetas-suv|Subaru|Xv|2012.0|114000.0|9200.0|$5K - $10K|Automática||"Gasolina|Automática
Kilometraje:
114,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/subaru-xv-2012-1846635
Nissan X-Trail 2020|usado|camionetas-suv|Nissan|X-Trail|2020.0|67000.0|19800.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
67,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/nissan-x-trail-2020-1846571
Hyundai Santa Fe 2023|usado|camionetas-suv|Hyundai|Santa Fe|2023.0|32000.0|28000.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
32,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/hyundai-santa-fe-2023-1847214
Chevrolet Tracker 2021|usado|camionetas-suv|Chevrolet|Tracker|2021.0|20000.0|15300.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
20,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/chevrolet-tracker-2021-1844759
Subaru Forester 2017|usado|camionetas-suv|Subaru|Forester|2017.0|65000.0|15500.0|$10K - $20K|Automática|Secuencial|"Dual|Automática - Secuencial
Kilometraje:
65,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/subaru-forester-2017-1848041
Hyundai Santa Fe 2009|usado|camionetas-suv|Hyundai|Santa Fe|2009.0|144000.0|9900.0|$5K - $10K|Mecánica||"Gasolina|Mecánica
Kilometraje:
144,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/hyundai-santa-fe-2009-1845634
Honda Cr-V 2008|usado|camionetas-suv|Honda|Cr-V|2008.0|170000.0|10500.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
170,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/honda-cr-v-2008-1847239
Mitsubishi Outlander 2020|usado|camionetas-suv|Mitsubishi|Outlander|2020.0|52500.0|19000.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
52,500 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/mitsubishi-outlander-2020-1764769
Volkswagen Taos 2022|usado|camionetas-suv|Volkswagen|Taos|2022.0|19700.0|21500.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
19,700 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/volkswagen-taos-2022-1846601
Renault Koleos 2015|usado|camionetas-suv|Renault|Koleos|2015.0|128000.0|11000.0|$10K - $20K|Automática|Secuencial|"Dual|Automática - Secuencial
Kilometraje:
128,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/renault-koleos-2015-1846511
Geely Gx3 2023|usado|camionetas-suv|Geely|Gx3|2023.0|29500.0|11000.0|$10K - $20K|Mecánica||"Dual|Mecánica
Kilometraje:
29,500 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/geely-gx3-2023-1820133
Kia Sportage 2007|usado|camionetas-suv|Kia|Sportage|2007.0|108000.0|7800.0|$5K - $10K|Mecánica||"Diesel|Mecánica
Kilometraje:
108,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/kia-sportage-2007-1848080
Jeep Compass Sport 2020|usado|camionetas-suv|Jeep|Compass Sport|2020.0|60000.0|20000.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
60,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/jeep-compass-sport-2020-1844802
Hyundai Creta 2023|usado|camionetas-suv|Hyundai|Creta|2023.0|22500.0|18500.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
22,500 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/hyundai-creta-2023-1847425
Volkswagen Nivus 2021|usado|camionetas-suv|Volkswagen|Nivus|2021.0|26353.0|16000.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
26,353 Kms
Arequipa, Arequipa"||Arequipa, Arequipa|https://neoauto.com/auto/usado/volkswagen-nivus-2021-1845398
Kia Mohave 2011|usado|camionetas-suv|Kia|Mohave|2011.0|109000.0|11900.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
109,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/kia-mohave-2011-1845949
Volkswagen Tiguan Allspace 2020|usado|camionetas-suv|Volkswagen|Tiguan Allspace|2020.0|62000.0|19200.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
62,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/volkswagen-tiguan-allspace-2020-1847284
Nissan X-Trail 2017|usado|camionetas-suv|Nissan|X-Trail|2017.0|76000.0|18500.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
76,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/nissan-x-trail-2017-1846574
