titulo|tipo|categoria|marca|modelo|año|kilometraje_km|precio|precio_etiqueta|tipo_transmision|caja|detalle|tags|ubicacion|url_auto
Bmw X3 20i 2020|usado|camionetas-suv|BMW|X3 20i|2020.0|26450.0|33500.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
26,450 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/bmw-x3-20i-2020-1847223
Chevrolet Tahoe 2017|usado|camionetas-suv|Chevrolet|Tahoe|2017.0|56000.0|28000.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
56,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/chevrolet-tahoe-2017-1848265
Mazda Cx-5 2024|usado|camionetas-suv|Mazda|Cx-5|2024.0|2550.0|28990.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
2,550 Kms
Arequipa, Arequipa"||Arequipa, Arequipa|https://neoauto.com/auto/usado/mazda-cx-5-2024-1850983
Mitsubishi Asx 2015|usado|camionetas-suv|Mitsubishi|Asx|2015.0|84000.0|11400.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
84,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/mitsubishi-asx-2015-1845701
Volvo Xc-60 2020|usado|camionetas-suv|Volvo|Xc-60|2020.0|55000.0|28500.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
55,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/volvo-xc-60-2020-1851287
Hyundai Tucson 2022|usado|camionetas-suv|Hyundai|Tucson|2022.0|29490.0|27000.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
29,490 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/hyundai-tucson-2022-1846843
Land Rover Discovery Sport 2017|usado|camionetas-suv|Land Rover|Discovery Sport|2017.0|79000.0|21000.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
79,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/land-rover-discovery-sport-2017-1835572
Mazda Cx-3 2020|usado|camionetas-suv|Mazda|Cx-3|2020.0|27500.0|14200.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
27,500 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/mazda-cx-3-2020-1848273
Hyundai Santa Fe 2018|usado|camionetas-suv|Hyundai|Santa Fe|2018.0|76000.0|20900.0|$20K - $30K|Mecánica||"Gasolina|Mecánica
Kilometraje:
76,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/hyundai-santa-fe-2018-1846069
Honda Cr-V 2018|usado|camionetas-suv|Honda|Cr-V|2018.0|80500.0|24500.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
80,500 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/honda-cr-v-2018-1845283
Gac Gs8 2023|usado|camionetas-suv|Otra Marca|Gac Gs8|2023.0|25000.0|26000.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
25,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/gac-gs8-2023-1801642
Mitsubishi Outlander 2014|usado|camionetas-suv|Mitsubishi|Outlander|2014.0|98500.0|18000.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
98,500 Kms
Piura, Piura"||Piura, Piura|https://neoauto.com/auto/usado/mitsubishi-outlander-2014-1845610
Toyota Fortuner 2018|usado|camionetas-suv|Toyota|Fortuner|2018.0|105000.0|27000.0|$20K - $30K|Automática|Secuencial|"Dual|Automática - Secuencial
Kilometraje:
105,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/toyota-fortuner-2018-1801487
Toyota Land Cruiser Prado 2013|usado|camionetas-suv|Toyota|Land Cruiser Prado|2013.0|66500.0|23500.0|$20K - $30K|Mecánica||"Gasolina|Mecánica
Kilometraje:
66,500 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/toyota-land-cruiser-prado-2013-1838610
Chevrolet Trail-Blazer 2004|usado|camionetas-suv|Chevrolet|Trail-Blazer|2004.0|173000.0|8950.0|$5K - $10K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
173,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/chevrolet-trail-blazer-2004-1844328
Bmw X1 20i 2016|usado|camionetas-suv|BMW|X1 20i|2016.0|78000.0|18900.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
78,000 Kms
Arequipa, Arequipa"||Arequipa, Arequipa|https://neoauto.com/auto/usado/bmw-x1-20i-2016-1845530
Mazda Cx-5 2023|usado|camionetas-suv|Mazda|Cx-5|2023.0|32000.0|27300.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
32,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/mazda-cx-5-2023-1851686
Subaru Xv 2014|usado|camionetas-suv|Subaru|Xv|2014.0|56264.0|11000.0|$10K - $20K|Automática||"Diesel|Automática
Kilometraje:
56,264 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/subaru-xv-2014-1841476
Mitsubishi Outlander 2015|usado|camionetas-suv|Mitsubishi|Outlander|2015.0|150000.0|12000.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
150,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/mitsubishi-outlander-2015-1847551
Honda Cr-V 2017|usado|camionetas-suv|Honda|Cr-V|2017.0|73000.0|21300.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
73,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/honda-cr-v-2017-1850542
Hyundai Santa Fe 2013|usado|camionetas-suv|Hyundai|Santa Fe|2013.0|92000.0|12950.0|$10K - $20K|Automática|Secuencial|"Dual|Automática - Secuencial
Kilometraje:
92,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/hyundai-santa-fe-2013-1851302
Renault Duster 2022|usado|camionetas-suv|Renault|Duster|2022.0|98000.0|17800.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
98,000 Kms
Arequipa, Arequipa"||Arequipa, Arequipa|https://neoauto.com/auto/usado/renault-duster-2022-1851118
Mazda Cx-30 2022|usado|camionetas-suv|Mazda|Cx-30|2022.0|58000.0|19600.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
58,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/mazda-cx-30-2022-1849197
Mitsubishi Montero Sport 2013|usado|camionetas-suv|Mitsubishi|Montero Sport|2013.0|22000.0|28000.0|$20K - $30K|Automática|Secuencial|"Diesel|Automática - Secuencial
Kilometraje:
22,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/mitsubishi-montero-sport-2013-1851522
Bmw X5 2013|usado|camionetas-suv|BMW|X5|2013.0|98000.0|17500.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
98,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/bmw-x5-2013-1844528
Volvo Xc-40 2020|usado|camionetas-suv|Volvo|Xc-40|2020.0|42000.0|27000.0|$20K - $30K|Automática|Secuencial|"Gasolina-Híbrido|Automática - Secuencial
Kilometraje:
42,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/volvo-xc-40-2020-1849063
Ssangyong All New Korando 2020|usado|camionetas-suv|SsangYong|All New Korando|2020.0|60000.0|12000.0|$10K - $20K|Automática|Secuencial|"Dual|Automática - Secuencial
Kilometraje:
60,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/ssangyong-all-new-korando-2020-1846498
Kia Sportage 2020|usado|camionetas-suv|Kia|Sportage|2020.0|44500.0|21800.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
44,500 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/kia-sportage-2020-1844110
Volkswagen T-Cross 2022|usado|camionetas-suv|Volkswagen|T-Cross|2022.0|45000.0|17500.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
45,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/volkswagen-t-cross-2022-1846765
Porsche Macan S 2016|usado|camionetas-suv|Porsche|Macan S|2016.0|78000.0|35000.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
78,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/porsche-macan-s-2016-1846196
Suzuki Vitara 2025|usado|camionetas-suv|Suzuki|Vitara|2025.0|5000.0|16900.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
5,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/suzuki-vitara-2025-1849563
Toyota Rav4 2012|usado|camionetas-suv|Toyota|Rav4|2012.0|100000.0|14900.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
100,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/toyota-rav4-2012-1847797
Bmw X-5 2011|usado|camionetas-suv|BMW|X-5|2011.0|107578.0|21000.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
107,578 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/bmw-x-5-2011-1847741
Honda Cr-V 2025|usado|camionetas-suv|Honda|Cr-V|2025.0|4800.0|38900.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
4,800 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/honda-cr-v-2025-1850166
Jeep Renegade 2019|usado|camionetas-suv|Jeep|Renegade|2019.0|23815.0|15800.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
23,815 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/jeep-renegade-2019-1840304
Subaru Forester 2023|usado|camionetas-suv|Subaru|Forester|2023.0|9100.0|26500.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
9,100 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/subaru-forester-2023-1848157
Jac Js6 2021|usado|camionetas-suv|JAC|Js6|2021.0|50000.0|26500.0|$20K - $30K|Automática||"Diesel|Automática
Kilometraje:
50,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/jac-js6-2021-1846154
Mazda Cx-5 2023|usado|camionetas-suv|Mazda|Cx-5|2023.0|20000.0|29000.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
20,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/mazda-cx-5-2023-1847669
Subaru New Xv 2020|usado|camionetas-suv|Subaru|New Xv|2020.0|44000.0|17950.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
44,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/subaru-new-xv-2020-1849072
Mazda Cx-9 2015|usado|camionetas-suv|Mazda|Cx-9|2015.0|95000.0|12300.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
95,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/mazda-cx-9-2015-1847037
Nissan X-Trail 2017|usado|camionetas-suv|Nissan|X-Trail|2017.0|34700.0|20500.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
34,700 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/nissan-x-trail-2017-1851504
Volkswagen Tiguan Allspace 2018|usado|camionetas-suv|Volkswagen|Tiguan Allspace|2018.0|71000.0|19000.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
71,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/volkswagen-tiguan-allspace-2018-1850923
Toyota Rav4 2012|usado|camionetas-suv|Toyota|Rav4|2012.0|99000.0|14990.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
99,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/toyota-rav4-2012-1850415
Mazda Cx-9 2015|usado|camionetas-suv|Mazda|Cx-9|2015.0|70000.0|14800.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
70,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/mazda-cx-9-2015-1826903
Hyundai Santa Fe 2013|usado|camionetas-suv|Hyundai|Santa Fe|2013.0|94000.0|12950.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
94,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/hyundai-santa-fe-2013-1849164
Honda Pilot 2014|usado|camionetas-suv|Honda|Pilot|2014.0|75000.0|20000.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
75,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/honda-pilot-2014-1833056
Ford Explorer 2018|usado|camionetas-suv|Ford|Explorer|2018.0|92000.0|23000.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
92,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/ford-explorer-2018-1851209
Honda Cr-V 2007|usado|camionetas-suv|Honda|Cr-V|2007.0|173000.0|9000.0|$5K - $10K|Automática|Secuencial|"Dual|Automática - Secuencial
Kilometraje:
173,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/honda-cr-v-2007-1848197
Bmw X5 40i 2019|usado|camionetas-suv|BMW|X5 40i|2019.0|73000.0|45900.0|$40K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
73,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/bmw-x5-40i-2019-1797918
Nissan X-Trail 2017|usado|camionetas-suv|Nissan|X-Trail|2017.0|74000.0|14950.0|$10K - $20K|Automática|Secuencial|"Dual|Automática - Secuencial
Kilometraje:
74,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/nissan-x-trail-2017-1850565
Subaru Forester 2016|usado|camionetas-suv|Subaru|Forester|2016.0|99500.0|12900.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
99,500 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/subaru-forester-2016-1851286
Jaguar F-Pace 2017|usado|camionetas-suv|Jaguar|F-Pace|2017.0|70000.0|28500.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
70,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/jaguar-f-pace-2017-1844641
Ford Explorer 2019|usado|camionetas-suv|Ford|Explorer|2019.0|51000.0|26800.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
51,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/ford-explorer-2019-1848411
Toyota Fj Cruiser 2018|usado|camionetas-suv|Toyota|Fj Cruiser|2018.0|375000.0|38500.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
375,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/toyota-fj-cruiser-2018-1850219
Audi Q3 2016|usado|camionetas-suv|Audi|Q3|2016.0|49000.0|16250.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
49,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/audi-q3-2016-1844748
Lexus Lx 570 Plus 2017|usado|camionetas-suv|Lexus|Lx 570 Plus|2017.0|86000.0|54000.0|$40K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
86,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/lexus-lx-570-plus-2017-1848039
Mazda Cx-3 2018|usado|camionetas-suv|Mazda|Cx-3|2018.0|18000.0|17000.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
18,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/mazda-cx-3-2018-1845484
Toyota Land Cruiser Prado 2021|usado|camionetas-suv|Toyota|Land Cruiser Prado|2021.0|35000.0|58000.0|$40K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
35,000 Kms
Piura, Piura"||Piura, Piura|https://neoauto.com/auto/usado/toyota-land-cruiser-prado-2021-1849318
Mazda Cx-9 2018|usado|camionetas-suv|Mazda|Cx-9|2018.0|31000.0|28850.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
31,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/mazda-cx-9-2018-1847814
Ssangyong Korando 2021|usado|camionetas-suv|SsangYong|Korando|2021.0|45000.0|15000.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
45,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/ssangyong-korando-2021-1846259
Dongfeng T5 Evo 2022|usado|camionetas-suv|Dongfeng|T5 Evo|2022.0|48000.0|17000.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
48,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/dongfeng-t5-evo-2022-1850397
Volkswagen T-Cross 2021|usado|camionetas-suv|Volkswagen|T-Cross|2021.0|44857.0|19000.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
44,857 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/volkswagen-t-cross-2021-1841418
Nissan Patrol 2020|usado|camionetas-suv|Nissan|Patrol|2020.0|42000.0|48800.0|$40K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
42,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/nissan-patrol-2020-1845616
Bmw X1 2013|usado|camionetas-suv|BMW|X1|2013.0|98000.0|13200.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
98,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/bmw-x1-2013-1847969
Chevrolet Tracker 2014|usado|camionetas-suv|Chevrolet|Tracker|2014.0|111000.0|10000.0|$5K - $10K|Automática||"Gasolina|Automática
Kilometraje:
111,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/chevrolet-tracker-2014-1849062
Honda Cr-V 2019|usado|camionetas-suv|Honda|Cr-V|2019.0|37000.0|22500.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
37,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/honda-cr-v-2019-1849981
Subaru All New Forester 2021|usado|camionetas-suv|Subaru|All New Forester|2021.0|48000.0|27500.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
48,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/subaru-all-new-forester-2021-1850159
Haval H6 2022|usado|camionetas-suv|Haval|H6|2022.0|32400.0|15900.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
32,400 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/haval-h6-2022-1847172
Hyundai Santa Fe 2011|usado|camionetas-suv|Hyundai|Santa Fe|2011.0|222000.0|8000.0|$5K - $10K|Mecánica||"Gasolina|Mecánica
Kilometraje:
222,000 Kms
Trujillo, La Libertad"||Trujillo, La Libertad|https://neoauto.com/auto/usado/hyundai-santa-fe-2011-1851496
Jeep Cherokee Laredo 2018|usado|camionetas-suv|Jeep|Cherokee Laredo|2018.0|89000.0|22500.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
89,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/jeep-cherokee-laredo-2018-1807162
Jeep Cherokee Laredo 2017|usado|camionetas-suv|Jeep|Cherokee Laredo|2017.0|100000.0|22000.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
100,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/jeep-cherokee-laredo-2017-1849976
Chery Tiggo 8 2024|usado|camionetas-suv|Chery|Tiggo 8|2024.0|4500.0|17000.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
4,500 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/chery-tiggo-8-2024-1847185
Jac Js3 2020|usado|camionetas-suv|JAC|Js3|2020.0|50000.0|17300.0|$10K - $20K|Automática||"Diesel|Automática
Kilometraje:
50,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/jac-js3-2020-1846159
Jeep Grand Cherokee Laredo 2017|usado|camionetas-suv|Jeep|Grand Cherokee Laredo|2017.0|58000.0|38800.0|$30K - $40K|Automática|Secuencial|"Dual|Automática - Secuencial
Kilometraje:
58,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/jeep-grand-cherokee-laredo-2017-1845618
Suzuki Vitara 2024|usado|camionetas-suv|Suzuki|Vitara|2024.0|15000.0|22000.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
15,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/suzuki-vitara-2024-1845845
Peugeot 2008 2022|usado|camionetas-suv|Peugeot|2008|2022.0|53900.0|17500.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
53,900 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/peugeot-2008-2022-1851158
Jeep Compass Sport 2020|usado|camionetas-suv|Jeep|Compass Sport|2020.0|39500.0|19500.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
39,500 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/jeep-compass-sport-2020-1850008
Volkswagen Taos 2022|usado|camionetas-suv|Volkswagen|Taos|2022.0|61000.0|18800.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
61,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/volkswagen-taos-2022-1848187
Jeep Compass Sport 2022|usado|camionetas-suv|Jeep|Compass Sport|2022.0|22500.0|24000.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
22,500 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/jeep-compass-sport-2022-1849253
Honda Wr-V 2018|usado|camionetas-suv|Honda|Wr-V|2018.0|80000.0|12599.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
80,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/honda-wr-v-2018-1851281
Haval All New H6 2023|usado|camionetas-suv|Haval|All New H6|2023.0|5600.0|17799.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
5,600 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/haval-all-new-h6-2023-1848598
Honda Cr-V 2022|usado|camionetas-suv|Honda|Cr-V|2022.0|35000.0|30000.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
35,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/honda-cr-v-2022-1851489
Kia Sportage 2019|usado|camionetas-suv|Kia|Sportage|2019.0|92000.0|18300.0|$10K - $20K|Automática|Secuencial|"Dual|Automática - Secuencial
Kilometraje:
92,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/kia-sportage-2019-1848174
Bmw X3 20i 2022|usado|camionetas-suv|BMW|X3 20i|2022.0|37000.0|40000.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
37,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/bmw-x3-20i-2022-1848676
Honda Hr-V 2016|usado|camionetas-suv|Honda|Hr-V|2016.0|74500.0|15200.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
74,500 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/honda-hr-v-2016-1850239
Mazda Cx-5 2023|usado|camionetas-suv|Mazda|Cx-5|2023.0|29400.0|24800.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
29,400 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/mazda-cx-5-2023-1848198
Great Wall M4 2021|usado|camionetas-suv|Great Wall|M4|2021.0|54000.0|8500.0|$5K - $10K|Mecánica||"Gasolina|Mecánica
Kilometraje:
54,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/great-wall-m4-2021-1849184
Hyundai Santa Fe 2012|usado|camionetas-suv|Hyundai|Santa Fe|2012.0|110500.0|12000.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
110,500 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/hyundai-santa-fe-2012-1851149
Subaru Crosstrek 2024|usado|camionetas-suv|Subaru|Crosstrek|2024.0|8500.0|24500.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
8,500 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/subaru-crosstrek-2024-1849154
Renault Duster 2018|usado|camionetas-suv|Renault|Duster|2018.0|86000.0|10900.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
86,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/renault-duster-2018-1848613
Geely Okavango 2025|usado|camionetas-suv|Geely|Okavango|2025.0|14000.0|24990.0|$20K - $30K|Automática|Secuencial|"Dual|Automática - Secuencial
Kilometraje:
14,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/geely-okavango-2025-1848996
Bmw X5 2014|usado|camionetas-suv|BMW|X5|2014.0|86000.0|24000.0|$20K - $30K|Automática||"Diesel|Automática
Kilometraje:
86,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/bmw-x5-2014-1848972
Audi Q7 2022|usado|camionetas-suv|Audi|Q7|2022.0|45000.0|63000.0|$40K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
45,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/audi-q7-2022-1847981
Volkswagen Touareg 2013|usado|camionetas-suv|Volkswagen|Touareg|2013.0|93500.0|18990.0|$10K - $20K|Automática|Secuencial|"Diesel|Automática - Secuencial
Kilometraje:
93,500 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/volkswagen-touareg-2013-1848593
Nissan Pathfinder 2011|usado|camionetas-suv|Nissan|Pathfinder|2011.0|130900.0|14000.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
130,900 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/usado/nissan-pathfinder-2011-1851709
