titulo|tipo|categoria|marca|modelo|año|kilometraje_km|precio|precio_etiqueta|tipo_transmision|caja|detalle|tags|ubicacion|url_auto
Mazda Cx-9 2024|seminuevos|camionetas-suv|Mazda|Cx-9|2024.0|20135.0|32500.0|$30K - $40K|Automática||"Gasolina|Automática
Kilometraje:
20,135 Kms
Lima, Lima"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/mazda-cx-9-2024-1843729
Mitsubishi Outlander 2015|seminuevos|camionetas-suv|Mitsubishi|Outlander|2015.0|87200.0|13900.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
87,200 Kms
Arequipa, Arequipa"||Arequipa, Arequipa|https://neoauto.com/auto/seminuevo/mitsubishi-outlander-2015-1844057
Volvo Xc-90 2020|seminuevos|camionetas-suv|Volvo|Xc-90|2020.0|58000.0|39990.0|$30K - $40K|Automática||"Gasolina|Automática
Kilometraje:
58,000 Kms
Lima, Lima
2 Dueños - Como Nueva - Full Equipo"|DE LUJO|Lima, Lima|https://neoauto.com/auto/seminuevo/volvo-xc-90-2020-1851570
Toyota Corolla Cross 2025|seminuevos|camionetas-suv|Toyota|Corolla Cross|2025.0|448.0|32500.0|$30K - $40K|Automática||"Híbrido|Automática
Kilometraje:
448 Kms
Lima, Lima
TOYOTA 2025 COROLLA CROSS HYBRID 1.8 PREMIUM CVT"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-corolla-cross-2025-1852126
Toyota Corolla Cross 2023|seminuevos|camionetas-suv|Toyota|Corolla Cross|2023.0|43448.0|23000.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
43,448 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-corolla-cross-2023-1848786
Toyota Fortuner 2023|seminuevos|camionetas-suv|Toyota|Fortuner|2023.0|22409.0|52000.0|$50K a más|Automática||"Diesel|Automática
Kilometraje:
22,409 Kms
Lima, Lima
TOYOTA FORTUNER 2.8 ADVENTURE D-LUX 4X4 AT"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-fortuner-2023-1848882
Toyota Corolla Cross 2023|seminuevos|camionetas-suv|Toyota|Corolla Cross|2023.0|41747.0|22000.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
41,747 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-corolla-cross-2023-1846735
Hyundai Creta Grand 2024|seminuevos|camionetas-suv|Hyundai|Creta Grand|2024.0|6000.0|22900.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
6,000 Kms
Lima, Lima
Motor 2.0 - 3 Filas - GLP - BOSE"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/hyundai-creta-grand-2024-1852962
Jeep Grand Cherokee Laredo 2013|seminuevos|camionetas-suv|Jeep|Grand Cherokee Laredo|2013.0|164333.0|16900.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
164,333 Kms
Lima, Lima
JEEP GRAND CHEROKEE LAREDO 4X2 - 2013"|UNICO DUEÑO|Lima, Lima|https://neoauto.com/auto/seminuevo/jeep-grand-cherokee-laredo-2013-1827707
Mitsubishi Montero Sport 2019|seminuevos|camionetas-suv|Mitsubishi|Montero Sport|2019.0|86784.0|32500.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
86,784 Kms
Lima, Lima
MITSUBISHI MONTERO SPORT 4X4 3.0 GLS AT / JC UGARTE"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/mitsubishi-montero-sport-2019-1822705
Volkswagen Crossfox 2021|seminuevos|camionetas-suv|Volkswagen|Crossfox|2021.0|52520.0|11900.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
52,520 Kms
Lima, Lima
VOLKSWAGEN CROSSFOX"||Lima, Lima|https://neoauto.com/auto/seminuevo/volkswagen-crossfox-2021-1854099
Jeep Grand Cherokee Overland 2020|seminuevos|camionetas-suv|Jeep|Grand Cherokee Overland|2020.0|74871.0|40700.0|$40K - $50K|Automática||"Gasolina|Automática
Kilometraje:
74,871 Kms
Lima, Lima"|SERVICIO CONCESIONARIO|Lima, Lima|https://neoauto.com/auto/seminuevo/jeep-grand-cherokee-overland-2020-1844518
Jeep Compass 2024|seminuevos|camionetas-suv|Jeep|Compass|2024.0|8952.0|34990.0|$30K - $40K|Automática||"Gasolina|Automática
Kilometraje:
8,952 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/jeep-compass-2024-1837959
Lexus Nx 350h Luxury 2025|seminuevos|camionetas-suv|Lexus|Nx 350h Luxury|2025.0|6946.0|62000.0|$50K a más|Automática|Secuencial|"Híbrido|Automática - Secuencial
Kilometraje:
6,946 Kms
Lima, Lima
LEXUS NX350H LUXURY 2,5 LTS CVT"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/lexus-nx-350h-luxury-2025-1850537
Ford Explorer 2018|seminuevos|camionetas-suv|Ford|Explorer|2018.0|98000.0|22900.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
98,000 Kms
Lima, Lima
Motor 3.5 - Automatico - Sunroof - 3 Filas De Asientos"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/ford-explorer-2018-1851987
Toyota Yaris Cross 2024|seminuevos|camionetas-suv|Toyota|Yaris Cross|2024.0|45.0|26500.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
45 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-yaris-cross-2024-1838287
Jeep Compass 2015|seminuevos|camionetas-suv|Jeep|Compass|2015.0|73800.0|13900.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
73,800 Kms
Lima, Lima
Motor 2.4 - Automatico - 4x4"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/jeep-compass-2015-1853236
Toyota Corolla Cross 2025|seminuevos|camionetas-suv|Toyota|Corolla Cross|2025.0|10331.0|33500.0|$30K - $40K|Automática|Secuencial|"Híbrido|Automática - Secuencial
Kilometraje:
10,331 Kms
Lima, Lima
TOYOTA COROLLA CROSS HYBRID 1.8 PREMIUM CVT"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-corolla-cross-2025-1852699
Bmw Ix 2023|seminuevos|camionetas-suv|BMW|Ix|2023.0|5415.0|99900.0|$50K a más|Automática||"Eléctrico|Automática
Kilometraje:
5,415 Kms
Lima, Lima
BMW IX XDRIVE 40 - 2023"|DE LUJO|Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-ix-2023-1846756
Toyota Land Cruiser Prado 2023|seminuevos|camionetas-suv|Toyota|Land Cruiser Prado|2023.0|42280.0|57000.0|$50K a más|Automática||"Gasolina|Automática
Kilometraje:
42,280 Kms
Lima, Lima
TOYOTA LAND CRUISER PRADO 4.0 TX-L AT"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-land-cruiser-prado-2023-1851301
Chery Tiggo 8 Pro 2023|seminuevos|camionetas-suv|Chery|Tiggo 8 Pro|2023.0|30000.0|18900.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
30,000 Kms
Lima, Lima"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/chery-tiggo-8-pro-2023-1853965
Bmw X6 M 2023|seminuevos|camionetas-suv|BMW|X6 M|2023.0|10000.0|165000.0|$50K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
10,000 Kms
Lima, Lima
BMW X6 M COMPETITION 2023"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-x6-m-2023-1854036
Audi Q3 Sportback 2024|seminuevos|camionetas-suv|Audi|Q3 Sportback|2024.0|10100.0|43900.0|$40K - $50K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
10,100 Kms
Lima, Lima"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/audi-q3-sportback-2024-1850722
Kia Sportage 2023|seminuevos|camionetas-suv|Kia|Sportage|2023.0|24244.0|31990.0|$30K - $40K|Automática||"Gas GLP|Automática
Kilometraje:
24,244 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/kia-sportage-2023-1795493
Honda Cr-V 2023|seminuevos|camionetas-suv|Honda|Cr-V|2023.0|11000.0|33500.0|$30K - $40K|Automática||"Gasolina|Automática
Kilometraje:
11,000 Kms
Lima, Lima
HONDA CR-V EX 1.5 AT"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/honda-cr-v-2023-1851255
Mazda Cx-5 2026|seminuevos|camionetas-suv|Mazda|Cx-5|2026.0|3768.0|35990.0|$30K - $40K|Automática||"Gasolina|Automática
Kilometraje:
3,768 Kms
Lima, Lima
ENTREGA INMEDIATA VERSIÓN SIGNATURE"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/mazda-cx-5-2026-1853099
Jeep Cherokee 2020|seminuevos|camionetas-suv|Jeep|Cherokee|2020.0|64500.0|19900.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
64,500 Kms
Lima, Lima
LONGITUDE 4X2, GARANTÍA Y SERVICIOS DIVEMOTOR"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/jeep-cherokee-2020-1852327
Nissan Pathfinder 2023|seminuevos|camionetas-suv|Nissan|Pathfinder|2023.0|5845.0|49900.0|$40K - $50K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
5,845 Kms
Lima, Lima
NISSAN PATHFINDER EXCLUSIVE / JC UGARTE"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/nissan-pathfinder-2023-1846696
Subaru Evoltis 2021|seminuevos|camionetas-suv|Subaru|Evoltis|2021.0|44000.0|35990.0|$30K - $40K|Automática||"Gasolina|Automática
Kilometraje:
44,000 Kms
Lima, Lima
ENTREGA INMEDIATA"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/subaru-evoltis-2021-1853856
Toyota Land Cruiser Prado 2021|seminuevos|camionetas-suv|Toyota|Land Cruiser Prado|2021.0|49301.0|43000.0|$40K - $50K|Automática||"Gasolina|Automática
Kilometraje:
49,301 Kms
Lima, Lima
TOYOTA L.C PRADO 2.7 TX-L A/T 4X4"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-land-cruiser-prado-2021-1853603
Volkswagen Nivus 2024|seminuevos|camionetas-suv|Volkswagen|Nivus|2024.0|7212.0|19900.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
7,212 Kms
Lima, Lima
VOLKSWAGEN NIVUS"||Lima, Lima|https://neoauto.com/auto/seminuevo/volkswagen-nivus-2024-1850700
Jeep Commander 2025|seminuevos|camionetas-suv|Jeep|Commander|2025.0|4700.0|39900.0|$30K - $40K|Automática||"Gasolina|Automática
Kilometraje:
4,700 Kms
Lima, Lima
Overland 4X2, 03 FILAS, GARANTÍA DE FÁBRICA 2028"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/jeep-commander-2025-1852311
Mercedes Benz Gla 200 2023|seminuevos|camionetas-suv|Mercedes Benz|Gla 200|2023.0|11500.0|46500.0|$40K - $50K|Automática||"Eléctrico|Automática
Kilometraje:
11,500 Kms
Lima, Lima
AUTO 100% ELÉCTRICO, EQA 350, TECHO PANORAMICO"|SUPER EQUIPADO|Lima, Lima|https://neoauto.com/auto/seminuevo/mercedes-benz-gla-200-2023-1842108
Land Rover Range Rover Evoque 2023|seminuevos|camionetas-suv|Land Rover|Range Rover Evoque|2023.0|24548.0|50990.0|$50K a más|Automática||"Gasolina-Híbrido|Automática
Kilometraje:
24,548 Kms
Lima, Lima
ENTREGA INMEDIATA"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/land-rover-range-rover-evoque-2023-1849742
Mitsubishi Montero Sport 2022|seminuevos|camionetas-suv|Mitsubishi|Montero Sport|2022.0|41158.0|47500.0|$40K - $50K|Mecánica||"Diesel|Mecánica
Kilometraje:
41,158 Kms
Lima, Lima
MITSUBISHI MONTERO SPORT 4X4 HP TDI GLS MT / JC UGARTE"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/mitsubishi-montero-sport-2022-1847237
Dfsk Glory Ix5 2024|seminuevos|camionetas-suv|DFSK|Glory Ix5|2024.0|30.0|19000.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
30 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/dfsk-glory-ix5-2024-1848788
Hyundai Palisade 2023|seminuevos|camionetas-suv|Hyundai|Palisade|2023.0|30600.0|35990.0|$30K - $40K|Automática||"Gasolina|Automática
Kilometraje:
30,600 Kms
Lima, Lima
ENTREGA INMEDIATA VERSIÓN STYLE PLUS"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/hyundai-palisade-2023-1852874
Mg Hs 2022|seminuevos|camionetas-suv|MG|Hs|2022.0|16181.0|12600.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
16,181 Kms
Lima, Lima
MG HS 1.5T 6MT STD 2WD 4X2 M/T"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/mg-hs-2022-1853854
Jeep Grand Cherokee Trackhawk 2019|seminuevos|camionetas-suv|Jeep|Grand Cherokee Trackhawk|2019.0|33800.0|84500.0|$50K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
33,800 Kms
Lima, Lima
JEEP GRAND CHEROKEE TRACKHAWK SUPERCHARGED"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/jeep-grand-cherokee-trackhawk-2019-1836093
Mercedes Benz Glc 200 Coupe 2020|seminuevos|camionetas-suv|Mercedes Benz|Glc 200 Coupe|2020.0|33600.0|44700.0|$40K - $50K|Automática||"Gasolina|Automática
Kilometraje:
33,600 Kms
Lima, Lima
Coupe Kit AMG 4MATIC, GARANTÍA DIVEMOTOR"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/mercedes-benz-glc-200-coupe-2020-1847850
Hyundai Creta 2025|seminuevos|camionetas-suv|Hyundai|Creta|2025.0|5800.0|22790.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
5,800 Kms
Lima, Lima
ENTREGA INMEDIATA VERSIÓN DESIGN"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/hyundai-creta-2025-1852875
Lexus Lx 500d 2023|seminuevos|camionetas-suv|Lexus|Lx 500d|2023.0|624500.0|95000.0|$50K a más|Automática|Secuencial|"Diesel|Automática - Secuencial
Kilometraje:
624,500 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/lexus-lx-500d-2023-1853322
Audi Q8 2023|seminuevos|camionetas-suv|Audi|Q8|2023.0|2570.0|84900.0|$50K a más|Automática|Secuencial|"Gasolina-Híbrido|Automática - Secuencial
Kilometraje:
2,570 Kms
Lima, Lima
AUDI Q8 AMBITION 55 TFSI QUATTRO TIPTRONIC - 2023"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/audi-q8-2023-1778926
Audi Q5 2012|seminuevos|camionetas-suv|Audi|Q5|2012.0|72000.0|16990.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
72,000 Kms
Lima, Lima
ENTREGA INMEDIATA"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/audi-q5-2012-1853855
Audi Q2 2024|seminuevos|camionetas-suv|Audi|Q2|2024.0|17900.0|32900.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
17,900 Kms
Lima, Lima
Audi Q2 Attraction 35TFSI MY2024"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/audi-q2-2024-1849646
Land Rover Range Rover Sport 2019|seminuevos|camionetas-suv|Land Rover|Range Rover Sport|2019.0|99280.0|56000.0|$50K a más|Automática||"Gasolina|Automática
Kilometraje:
99,280 Kms
Lima, Lima"|SERVICIO CONCESIONARIO|Lima, Lima|https://neoauto.com/auto/seminuevo/land-rover-range-rover-sport-2019-1828230
Hyundai Tucson 2024|seminuevos|camionetas-suv|Hyundai|Tucson|2024.0|30931.0|35990.0|$30K - $40K|Automática||"Gasolina-Híbrido|Automática
Kilometraje:
30,931 Kms
Lima, Lima
ENTREGA INMEDIATA"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/hyundai-tucson-2024-1852387
Mazda Cx-5 2016|seminuevos|camionetas-suv|Mazda|Cx-5|2016.0|73177.0|15000.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
73,177 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/mazda-cx-5-2016-1853272
Toyota Land Cruiser Prado 2023|seminuevos|camionetas-suv|Toyota|Land Cruiser Prado|2023.0|100547.0|53000.0|$50K a más|Automática||"Gasolina|Automática
Kilometraje:
100,547 Kms
Lima, Lima"|SERVICIO CONCESIONARIO|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-land-cruiser-prado-2023-1828229
Chery Tiggo 7 Pro 2023|seminuevos|camionetas-suv|Chery|Tiggo 7 Pro|2023.0|55000.0|14900.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
55,000 Kms
Lima, Lima
Gasolina - 2023"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/chery-tiggo-7-pro-2023-1853997
Ford Bronco 2024|seminuevos|camionetas-suv|Ford|Bronco|2024.0|4000.0|69900.0|$50K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
4,000 Kms
Lima, Lima
FORD BRONCO"||Lima, Lima|https://neoauto.com/auto/seminuevo/ford-bronco-2024-1852583
Citroen C3 Aircross 2018|seminuevos|camionetas-suv|Citroen|C3 Aircross|2018.0|50533.0|10500.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
50,533 Kms
Lima, Lima
CITROEN C3 AIRCROSS 1.2"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/citroen-c3-aircross-2018-1852959
Haval Jolion 2023|seminuevos|camionetas-suv|Haval|Jolion|2023.0|63000.0|13290.0|$10K - $20K|Automática||"Gas GNV|Automática
Kilometraje:
63,000 Kms
Lima, Lima"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/haval-jolion-2023-1845317
Mercedes Benz Glc 200 2021|seminuevos|camionetas-suv|Mercedes Benz|Glc 200|2021.0|53000.0|34900.0|$30K - $40K|Automática||"Gasolina|Automática
Kilometraje:
53,000 Kms
Lima, Lima
GARANTIA Y SERVICIOS DIVEMOTOR"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/mercedes-benz-glc-200-2021-1851579
Mg Zx Plus 2023|seminuevos|camionetas-suv|MG|Zx Plus|2023.0|30603.0|15990.0|$10K - $20K|Automática|Secuencial|"Dual|Automática - Secuencial
Kilometraje:
30,603 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/mg-zx-plus-2023-1802468
Dfsk Glory Ix5 2023|seminuevos|camionetas-suv|DFSK|Glory Ix5|2023.0|25.0|19000.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
25 Kms
Lima, Lima"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/dfsk-glory-ix5-2023-1852905
Bmw X6 40i 2020|seminuevos|camionetas-suv|BMW|X6 40i|2020.0|33300.0|69900.0|$50K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
33,300 Kms
Lima, Lima
BMW X6 40i XDRIVE PAQUETE M 2020"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-x6-40i-2020-1854012
Bmw X6 M 2023|seminuevos|camionetas-suv|BMW|X6 M|2023.0|16700.0|165000.0|$50K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
16,700 Kms
Lima, Lima"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-x6-m-2023-1854039
Bmw X5 Xdrive50e 2024|seminuevos|camionetas-suv|BMW|X5 Xdrive50e|2024.0|5894.0|89000.0|$50K a más|Automática|Secuencial|"Gasolina-Híbrido|Automática - Secuencial
Kilometraje:
5,894 Kms
Lima, Lima
SUV Híbrida Enchufable/ Lujo, Potencia Y Eficiencia"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-x5-xdrive50e-2024-1853517
Volkswagen Tiguan Allspace 2020|seminuevos|camionetas-suv|Volkswagen|Tiguan Allspace|2020.0|78300.0|20900.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
78,300 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/seminuevo/volkswagen-tiguan-allspace-2020-1832100
Ford Escape 2017|seminuevos|camionetas-suv|Ford|Escape|2017.0|68000.0|13900.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
68,000 Kms
Lima, Lima
2.0 TURBO - 4X4 - ASIENTOS CUERO - SENSORES DELANTEROS"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/ford-escape-2017-1852040
Mercedes Benz Glb 200 2023|seminuevos|camionetas-suv|Mercedes Benz|Glb 200|2023.0|21200.0|37900.0|$30K - $40K|Automática||"Gasolina|Automática
Kilometraje:
21,200 Kms
Lima, Lima
02 FILAS 4X2, GARANTÍA DIVEMOTOR 01 SERVICIO GRATUITO"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/mercedes-benz-glb-200-2023-1849863
Volkswagen Taos 2024|seminuevos|camionetas-suv|Volkswagen|Taos|2024.0|6300.0|27900.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
6,300 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/seminuevo/volkswagen-taos-2024-1852007
Mercedes Benz Gle 63 S Amg 4matic Coupe 2024|seminuevos|camionetas-suv|Mercedes Benz|Gle 63 S Amg 4matic Coupe|2024.0|2900.0|185000.0|$50K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
2,900 Kms
Lima, Lima
MERCEDES BENZ GLE63S COUPE"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/mercedes-benz-gle-63-s-amg-4matic-coupe-2024-1830989
Suzuki Jimny 2022|seminuevos|camionetas-suv|Suzuki|Jimny|2022.0|84674.0|16990.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
84,674 Kms
Lima, Lima
SUZUKI NEW JIMNY GL 1.5 MT 4X4"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/suzuki-jimny-2022-1848465
Chevrolet Tracker 2023|seminuevos|camionetas-suv|Chevrolet|Tracker|2023.0|10352.0|18000.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
10,352 Kms
Lima, Lima
CHEVROLET TRACKER AÑO 2022 AUTOMATICO MOTOR 1.2 TURBO"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/chevrolet-tracker-2023-1851241
Land Rover Discovery Sport 2024|seminuevos|camionetas-suv|Land Rover|Discovery Sport|2024.0|6745.0|62990.0|$50K a más|Automática||"Gasolina|Automática
Kilometraje:
6,745 Kms
Lima, Lima
ENTREGA INMEDIATA"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/land-rover-discovery-sport-2024-1845795
Subaru Forester 2022|seminuevos|camionetas-suv|Subaru|Forester|2022.0|47000.0|29900.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
47,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/seminuevo/subaru-forester-2022-1853864
Jeep Renegade 2025|seminuevos|camionetas-suv|Jeep|Renegade|2025.0|5000.0|21900.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
5,000 Kms
Lima, Lima
SPORT 1.3 A/T, EX DEMO, GARANTÍA FABRICA 01/2028 - 100000 KM"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/jeep-renegade-2025-1854213
Lexus Lx 570 2018|seminuevos|camionetas-suv|Lexus|Lx 570|2018.0|96336.0|75000.0|$50K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
96,336 Kms
Lima, Lima
LEXUS LX570 SPORT 2018"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/lexus-lx-570-2018-1854234
Mazda Cx-60 2024|seminuevos|camionetas-suv|Mazda|Cx-60|2024.0|10.0|52000.0|$50K a más|Automática||"Gasolina-Híbrido|Automática
Kilometraje:
10 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/mazda-cx-60-2024-1844126
Land Rover Discovery Sport 2019|seminuevos|camionetas-suv|Land Rover|Discovery Sport|2019.0|41500.0|24990.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
41,500 Kms
Lima, Lima
ENTREGA INMEDIATA"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/land-rover-discovery-sport-2019-1849934
Chevrolet Tracker 2025|seminuevos|camionetas-suv|Chevrolet|Tracker|2025.0|2025.0|22500.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
2,025 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/chevrolet-tracker-2025-1841936
Chery Tiggo 4 2025|seminuevos|camionetas-suv|Chery|Tiggo 4|2025.0|65.0|15490.0|$10K - $20K|Mecánica||"Gas GLP|Mecánica
Kilometraje:
65 Kms
Lima, Lima
VEHÍCULO 100% ELÉCTRICO"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/chery-tiggo-4-2025-1852723
Kia K3 2025|seminuevos|camionetas-suv|Kia|K3|2025.0|32500.0|17990.0|$10K - $20K|Automática|Secuencial|"Gas GLP|Automática - Secuencial
Kilometraje:
32,500 Kms
Lima, Lima"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/kia-k3-2025-1851013
Volkswagen Teramont 2022|seminuevos|camionetas-suv|Volkswagen|Teramont|2022.0|65281.0|40000.0|$30K - $40K|Automática||"Gasolina|Automática
Kilometraje:
65,281 Kms
Lima, Lima"|PAPELES EN REGLA|Lima, Lima|https://neoauto.com/auto/seminuevo/volkswagen-teramont-2022-1852570
Hyundai Creta 2023|seminuevos|camionetas-suv|Hyundai|Creta|2023.0|50000.0|18990.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
50,000 Kms
Lima, Lima"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/hyundai-creta-2023-1834855
Porsche Macan 2024|seminuevos|camionetas-suv|Porsche|Macan|2024.0|10000.0|74900.0|$50K a más|Automática||"Gasolina|Automática
Kilometraje:
10,000 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/seminuevo/porsche-macan-2024-1844933
